feature_type,fn,fp,jointhreshold,maxdf,num_actual_comparisons,num_features,num_hash_tables,precision,sensitivity,tn,total_potential_comparisons,tp,filename,file_creation,processing_time
tfidf,,,0.6,,77882792,32000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_32,000p00000_0p60000_1125.json",2020-02-02 10:57:52.285072640,0 days 00:00:01.745508864
tfidf,,,0.6,,17815560,65000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_65,000p00000_0p60000_1126.json",2020-02-02 10:57:54.053718784,0 days 00:00:01.768646144
tfidf,,,0.6,,77579222,128000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_128,000p00000_0p60000_1127.json",2020-02-02 10:57:55.773652480,0 days 00:00:01.719933696
tfidf,,,0.6,,55073814,256000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_256,000p00000_0p60000_1128.json",2020-02-02 10:57:57.643399680,0 days 00:00:01.869747200
tfidf,,,0.6,,21999944,512000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_512,000p00000_0p60000_1129.json",2020-02-02 10:57:59.808381440,0 days 00:00:02.164981760
tfidf,,,0.3,,77882792,32000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_32,000p00000_0p30000_1130.json",2020-02-02 10:58:01.519680256,0 days 00:00:01.711298816
tfidf,,,0.3,,17815560,65000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_65,000p00000_0p30000_1131.json",2020-02-02 10:58:03.291602176,0 days 00:00:01.771921920
tfidf,,,0.3,,77579222,128000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_128,000p00000_0p30000_1132.json",2020-02-02 10:58:05.015822592,0 days 00:00:01.724220416
tfidf,,,0.3,,55073814,256000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_256,000p00000_0p30000_1133.json",2020-02-02 10:58:06.821994496,0 days 00:00:01.806171904
tfidf,,,0.3,,21999944,512000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_512,000p00000_0p30000_1134.json",2020-02-02 10:58:08.869298688,0 days 00:00:02.047304192
tfidf,,,1.0,,80699208,32000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_32,000p00000_1p00000_1135.json",2020-02-02 10:58:10.912999680,0 days 00:00:02.043700992
tfidf,,,1.0,,19767784,65000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_65,000p00000_1p00000_1136.json",2020-02-02 10:58:12.956647680,0 days 00:00:02.043648000
tfidf,,,1.0,,82296890,128000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_128,000p00000_1p00000_1137.json",2020-02-02 10:58:14.896854528,0 days 00:00:01.940206848
tfidf,,,1.0,,57652882,256000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_256,000p00000_1p00000_1138.json",2020-02-02 10:58:17.020000000,0 days 00:00:02.123145472
tfidf,,,1.0,,27800350,512000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_512,000p00000_1p00000_1139.json",2020-02-02 10:58:19.308409600,0 days 00:00:02.288409600
tfidf,,,0.6,,80699208,32000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_32,000p00000_0p60000_1140.json",2020-02-02 10:58:21.521887744,0 days 00:00:02.213478144
tfidf,,,0.6,,19767784,65000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_65,000p00000_0p60000_1141.json",2020-02-02 10:58:23.587967232,0 days 00:00:02.066079488
tfidf,,,0.6,,82296890,128000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_128,000p00000_0p60000_1142.json",2020-02-02 10:58:25.592453120,0 days 00:00:02.004485888
tfidf,,,0.6,,57652882,256000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_256,000p00000_0p60000_1143.json",2020-02-02 10:58:27.695452928,0 days 00:00:02.102999808
tfidf,,,0.6,,27800350,512000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_512,000p00000_0p60000_1144.json",2020-02-02 10:58:30.032830208,0 days 00:00:02.337377280
tfidf,,,0.3,,80699208,32000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_32,000p00000_0p30000_1145.json",2020-02-02 10:58:32.396610816,0 days 00:00:02.363780608
tfidf,,,0.3,,19767784,65000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_65,000p00000_0p30000_1146.json",2020-02-02 10:58:34.400180224,0 days 00:00:02.003569408
tfidf,,,0.3,,82296890,128000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_128,000p00000_0p30000_1147.json",2020-02-02 10:58:36.474648320,0 days 00:00:02.074468096
tfidf,,,0.3,,57652882,256000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_256,000p00000_0p30000_1148.json",2020-02-02 10:58:38.596210432,0 days 00:00:02.121562112
tfidf,,,0.3,,27800350,512000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_512,000p00000_0p30000_1149.json",2020-02-02 10:58:41.081128960,0 days 00:00:02.484918528
hashingtf,13212.0,3896345.0,1.0,,7835608,1024000.0,1,0.004206446323403881,0.5547167267702471,46068984.0,49995000.0,16459.0,"fake_10000/htf_1_1,024,000p00000_1p00000_1000.json",2020-02-02 11:07:27.444049920,0 days 00:08:46.362920960
hashingtf,11597.0,4947466.0,1.0,,9941080,2048000.0,1,0.003639886094966509,0.6091469785312258,45017863.0,49995000.0,18074.0,"fake_10000/htf_1_2,048,000p00000_1p00000_1001.json",2020-02-02 11:09:42.648862976,0 days 00:02:15.204813056
hashingtf,,,1.0,,11808354,4096000.0,1,,,,49995000.0,,"fake_10000/htf_1_4,096,000p00000_1p00000_1002.json",2020-02-02 11:09:44.020397312,0 days 00:00:01.371534336
hashingtf,14393.0,5921.0,0.6,,7835608,1024000.0,1,0.7206943723760555,0.5149135519530855,49959408.0,49995000.0,15278.0,"fake_10000/htf_1_1,024,000p00000_0p60000_1003.json",2020-02-02 11:10:13.587873280,0 days 00:00:29.567475968
hashingtf,13099.0,5703.0,0.6,,9941080,2048000.0,1,0.743973063973064,0.5585251592464022,49959626.0,49995000.0,16572.0,"fake_10000/htf_1_2,048,000p00000_0p60000_1004.json",2020-02-02 11:10:49.847902208,0 days 00:00:36.260028928
hashingtf,,,0.6,,11808354,4096000.0,1,,,,49995000.0,,"fake_10000/htf_1_4,096,000p00000_0p60000_1005.json",2020-02-02 11:10:50.575455488,0 days 00:00:00.727553280
hashingtf,21493.0,2.0,0.3,,7835608,1024000.0,1,0.9997555012224939,0.27562266185838025,49965327.0,49995000.0,8178.0,"fake_10000/htf_1_1,024,000p00000_0p30000_1006.json",2020-02-02 11:11:19.058119936,0 days 00:00:28.482664448
hashingtf,21195.0,2.0,0.3,,9941080,2048000.0,1,0.9997640953054966,0.2856661386539045,49965327.0,49995000.0,8476.0,"fake_10000/htf_1_2,048,000p00000_0p30000_1007.json",2020-02-02 11:11:54.984526336,0 days 00:00:35.926406400
hashingtf,,,0.3,,11808354,4096000.0,1,,,,49995000.0,,"fake_10000/htf_1_4,096,000p00000_0p30000_1008.json",2020-02-02 11:11:55.733733632,0 days 00:00:00.749207296
hashingtf,,,1.0,,14551552,1024000.0,2,,,,49995000.0,,"fake_10000/htf_2_1,024,000p00000_1p00000_1009.json",2020-02-02 11:11:56.783169280,0 days 00:00:01.049435648
hashingtf,,,1.0,,16590416,2048000.0,2,,,,49995000.0,,"fake_10000/htf_2_2,048,000p00000_1p00000_1010.json",2020-02-02 11:11:57.689778688,0 days 00:00:00.906609408
hashingtf,,,1.0,,36361132,4096000.0,2,,,,49995000.0,,"fake_10000/htf_2_4,096,000p00000_1p00000_1011.json",2020-02-02 11:11:58.551807744,0 days 00:00:00.862029056
hashingtf,,,0.6,,14551552,1024000.0,2,,,,49995000.0,,"fake_10000/htf_2_1,024,000p00000_0p60000_1012.json",2020-02-02 11:11:59.540146944,0 days 00:00:00.988339200
hashingtf,,,0.6,,16590416,2048000.0,2,,,,49995000.0,,"fake_10000/htf_2_2,048,000p00000_0p60000_1013.json",2020-02-02 11:12:00.530872320,0 days 00:00:00.990725376
hashingtf,,,0.6,,36361132,4096000.0,2,,,,49995000.0,,"fake_10000/htf_2_4,096,000p00000_0p60000_1014.json",2020-02-02 11:12:01.468078080,0 days 00:00:00.937205760
hashingtf,,,0.3,,14551552,1024000.0,2,,,,49995000.0,,"fake_10000/htf_2_1,024,000p00000_0p30000_1015.json",2020-02-02 11:12:02.362107392,0 days 00:00:00.894029312
hashingtf,,,0.3,,16590416,2048000.0,2,,,,49995000.0,,"fake_10000/htf_2_2,048,000p00000_0p30000_1016.json",2020-02-02 11:12:03.276482560,0 days 00:00:00.914375168
hashingtf,,,0.3,,36361132,4096000.0,2,,,,49995000.0,,"fake_10000/htf_2_4,096,000p00000_0p30000_1017.json",2020-02-02 11:12:04.155756544,0 days 00:00:00.879273984
hashingtf,,,1.0,,17646398,1024000.0,3,,,,49995000.0,,"fake_10000/htf_3_1,024,000p00000_1p00000_1018.json",2020-02-02 11:12:05.349771776,0 days 00:00:01.194015232
hashingtf,,,1.0,,21835122,2048000.0,3,,,,49995000.0,,"fake_10000/htf_3_2,048,000p00000_1p00000_1019.json",2020-02-02 11:12:06.402899712,0 days 00:00:01.053127936
hashingtf,,,1.0,,41032142,4096000.0,3,,,,49995000.0,,"fake_10000/htf_3_4,096,000p00000_1p00000_1020.json",2020-02-02 11:12:07.564702720,0 days 00:00:01.161803008
hashingtf,,,0.6,,17646398,1024000.0,3,,,,49995000.0,,"fake_10000/htf_3_1,024,000p00000_0p60000_1021.json",2020-02-02 11:12:08.681113088,0 days 00:00:01.116410368
hashingtf,,,0.6,,21835122,2048000.0,3,,,,49995000.0,,"fake_10000/htf_3_2,048,000p00000_0p60000_1022.json",2020-02-02 11:12:09.798722560,0 days 00:00:01.117609472
hashingtf,,,0.6,,41032142,4096000.0,3,,,,49995000.0,,"fake_10000/htf_3_4,096,000p00000_0p60000_1023.json",2020-02-02 11:12:10.879709440,0 days 00:00:01.080986880
hashingtf,,,0.3,,17646398,1024000.0,3,,,,49995000.0,,"fake_10000/htf_3_1,024,000p00000_0p30000_1024.json",2020-02-02 11:12:11.991271936,0 days 00:00:01.111562496
hashingtf,,,0.3,,21835122,2048000.0,3,,,,49995000.0,,"fake_10000/htf_3_2,048,000p00000_0p30000_1025.json",2020-02-02 11:12:13.121801984,0 days 00:00:01.130530048
hashingtf,,,0.3,,41032142,4096000.0,3,,,,49995000.0,,"fake_10000/htf_3_4,096,000p00000_0p30000_1026.json",2020-02-02 11:12:14.183412992,0 days 00:00:01.061611008
hashingtf,,,1.0,,19555746,1024000.0,4,,,,49995000.0,,"fake_10000/htf_4_1,024,000p00000_1p00000_1027.json",2020-02-02 11:12:15.555488256,0 days 00:00:01.372075264
hashingtf,,,1.0,,23045032,2048000.0,4,,,,49995000.0,,"fake_10000/htf_4_2,048,000p00000_1p00000_1028.json",2020-02-02 11:12:16.896822528,0 days 00:00:01.341334272
hashingtf,,,1.0,,52411276,4096000.0,4,,,,49995000.0,,"fake_10000/htf_4_4,096,000p00000_1p00000_1029.json",2020-02-02 11:12:18.215494656,0 days 00:00:01.318672128
hashingtf,,,0.6,,19555746,1024000.0,4,,,,49995000.0,,"fake_10000/htf_4_1,024,000p00000_0p60000_1030.json",2020-02-02 11:12:19.530666240,0 days 00:00:01.315171584
hashingtf,,,0.6,,23045032,2048000.0,4,,,,49995000.0,,"fake_10000/htf_4_2,048,000p00000_0p60000_1031.json",2020-02-02 11:12:20.836583424,0 days 00:00:01.305917184
hashingtf,,,0.6,,52411276,4096000.0,4,,,,49995000.0,,"fake_10000/htf_4_4,096,000p00000_0p60000_1032.json",2020-02-02 11:12:22.144124928,0 days 00:00:01.307541504
hashingtf,,,0.3,,19555746,1024000.0,4,,,,49995000.0,,"fake_10000/htf_4_1,024,000p00000_0p30000_1033.json",2020-02-02 11:12:23.471005952,0 days 00:00:01.326881024
hashingtf,,,0.3,,23045032,2048000.0,4,,,,49995000.0,,"fake_10000/htf_4_2,048,000p00000_0p30000_1034.json",2020-02-02 11:12:24.767714304,0 days 00:00:01.296708352
hashingtf,,,0.3,,52411276,4096000.0,4,,,,49995000.0,,"fake_10000/htf_4_4,096,000p00000_0p30000_1035.json",2020-02-02 11:12:26.082097664,0 days 00:00:01.314383360
hashingtf,,,1.0,,21516576,1024000.0,5,,,,49995000.0,,"fake_10000/htf_5_1,024,000p00000_1p00000_1036.json",2020-02-02 11:12:27.674258176,0 days 00:00:01.592160512
hashingtf,,,1.0,,24305902,2048000.0,5,,,,49995000.0,,"fake_10000/htf_5_2,048,000p00000_1p00000_1037.json",2020-02-02 11:12:29.213021696,0 days 00:00:01.538763520
hashingtf,,,1.0,,54021976,4096000.0,5,,,,49995000.0,,"fake_10000/htf_5_4,096,000p00000_1p00000_1038.json",2020-02-02 11:12:30.740286976,0 days 00:00:01.527265280
hashingtf,,,0.6,,21516576,1024000.0,5,,,,49995000.0,,"fake_10000/htf_5_1,024,000p00000_0p60000_1039.json",2020-02-02 11:12:32.297772288,0 days 00:00:01.557485312
hashingtf,,,0.6,,24305902,2048000.0,5,,,,49995000.0,,"fake_10000/htf_5_2,048,000p00000_0p60000_1040.json",2020-02-02 11:12:33.830368256,0 days 00:00:01.532595968
hashingtf,,,0.6,,54021976,4096000.0,5,,,,49995000.0,,"fake_10000/htf_5_4,096,000p00000_0p60000_1041.json",2020-02-02 11:12:35.371232768,0 days 00:00:01.540864512
hashingtf,,,0.3,,21516576,1024000.0,5,,,,49995000.0,,"fake_10000/htf_5_1,024,000p00000_0p30000_1042.json",2020-02-02 11:12:36.913029120,0 days 00:00:01.541796352
hashingtf,,,0.3,,24305902,2048000.0,5,,,,49995000.0,,"fake_10000/htf_5_2,048,000p00000_0p30000_1043.json",2020-02-02 11:12:38.486020352,0 days 00:00:01.572991232
hashingtf,,,0.3,,54021976,4096000.0,5,,,,49995000.0,,"fake_10000/htf_5_4,096,000p00000_0p30000_1044.json",2020-02-02 11:12:40.055789824,0 days 00:00:01.569769472
tfidf,13212.0,3896345.0,1.0,,7835608,1024000.0,1,0.004206446323403881,0.5547167267702471,46068984.0,49995000.0,16459.0,"fake_10000/tfidf_1_1,024,000p00000_1p00000_1045.json",2020-02-02 11:14:45.458699008,0 days 00:02:05.402909184
tfidf,11597.0,4947466.0,1.0,,9941080,2048000.0,1,0.003639886094966509,0.6091469785312258,45017863.0,49995000.0,18074.0,"fake_10000/tfidf_1_2,048,000p00000_1p00000_1046.json",2020-02-02 11:17:40.395552000,0 days 00:02:54.936852992
tfidf,,,1.0,,11808354,4096000.0,1,,,,49995000.0,,"fake_10000/tfidf_1_4,096,000p00000_1p00000_1047.json",2020-02-02 11:17:43.862298880,0 days 00:00:03.466746880
tfidf,14393.0,5921.0,0.6,,7835608,1024000.0,1,0.7206943723760555,0.5149135519530855,49959408.0,49995000.0,15278.0,"fake_10000/tfidf_1_1,024,000p00000_0p60000_1048.json",2020-02-02 11:18:15.119890176,0 days 00:00:31.257591296
tfidf,13099.0,5703.0,0.6,,9941080,2048000.0,1,0.743973063973064,0.5585251592464022,49959626.0,49995000.0,16572.0,"fake_10000/tfidf_1_2,048,000p00000_0p60000_1049.json",2020-02-02 11:18:54.578401280,0 days 00:00:39.458511104
tfidf,,,0.6,,11808354,4096000.0,1,,,,49995000.0,,"fake_10000/tfidf_1_4,096,000p00000_0p60000_1050.json",2020-02-02 11:18:57.255196928,0 days 00:00:02.676795648
tfidf,21493.0,2.0,0.3,,7835608,1024000.0,1,0.9997555012224939,0.27562266185838025,49965327.0,49995000.0,8178.0,"fake_10000/tfidf_1_1,024,000p00000_0p30000_1051.json",2020-02-02 11:19:27.468769024,0 days 00:00:30.213572096
tfidf,21195.0,2.0,0.3,,9941080,2048000.0,1,0.9997640953054966,0.2856661386539045,49965327.0,49995000.0,8476.0,"fake_10000/tfidf_1_2,048,000p00000_0p30000_1052.json",2020-02-02 11:20:05.576441856,0 days 00:00:38.107672832
tfidf,,,0.3,,11808354,4096000.0,1,,,,49995000.0,,"fake_10000/tfidf_1_4,096,000p00000_0p30000_1053.json",2020-02-02 11:20:08.087328000,0 days 00:00:02.510886144
tfidf,,,1.0,,14551552,1024000.0,2,,,,49995000.0,,"fake_10000/tfidf_2_1,024,000p00000_1p00000_1054.json",2020-02-02 11:20:10.017694464,0 days 00:00:01.930366464
tfidf,,,1.0,,16590416,2048000.0,2,,,,49995000.0,,"fake_10000/tfidf_2_2,048,000p00000_1p00000_1055.json",2020-02-02 11:20:12.208745216,0 days 00:00:02.191050752
tfidf,,,1.0,,36361132,4096000.0,2,,,,49995000.0,,"fake_10000/tfidf_2_4,096,000p00000_1p00000_1056.json",2020-02-02 11:20:15.406370560,0 days 00:00:03.197625344
tfidf,,,0.6,,14551552,1024000.0,2,,,,49995000.0,,"fake_10000/tfidf_2_1,024,000p00000_0p60000_1057.json",2020-02-02 11:20:18.440446720,0 days 00:00:03.034076160
tfidf,,,0.6,,16590416,2048000.0,2,,,,49995000.0,,"fake_10000/tfidf_2_2,048,000p00000_0p60000_1058.json",2020-02-02 11:20:20.611097856,0 days 00:00:02.170651136
tfidf,,,0.6,,36361132,4096000.0,2,,,,49995000.0,,"fake_10000/tfidf_2_4,096,000p00000_0p60000_1059.json",2020-02-02 11:20:23.906959616,0 days 00:00:03.295861760
tfidf,,,0.3,,14551552,1024000.0,2,,,,49995000.0,,"fake_10000/tfidf_2_1,024,000p00000_0p30000_1060.json",2020-02-02 11:20:25.772442368,0 days 00:00:01.865482752
tfidf,,,0.3,,16590416,2048000.0,2,,,,49995000.0,,"fake_10000/tfidf_2_2,048,000p00000_0p30000_1061.json",2020-02-02 11:20:28.014028800,0 days 00:00:02.241586432
tfidf,,,0.3,,36361132,4096000.0,2,,,,49995000.0,,"fake_10000/tfidf_2_4,096,000p00000_0p30000_1062.json",2020-02-02 11:20:31.504138240,0 days 00:00:03.490109440
tfidf,,,1.0,,17646398,1024000.0,3,,,,49995000.0,,"fake_10000/tfidf_3_1,024,000p00000_1p00000_1063.json",2020-02-02 11:20:34.883913984,0 days 00:00:03.379775744
tfidf,,,1.0,,21835122,2048000.0,3,,,,49995000.0,,"fake_10000/tfidf_3_2,048,000p00000_1p00000_1064.json",2020-02-02 11:20:37.732120576,0 days 00:00:02.848206592
tfidf,,,1.0,,41032142,4096000.0,3,,,,49995000.0,,"fake_10000/tfidf_3_4,096,000p00000_1p00000_1065.json",2020-02-02 11:20:41.884293376,0 days 00:00:04.152172800
tfidf,,,0.6,,17646398,1024000.0,3,,,,49995000.0,,"fake_10000/tfidf_3_1,024,000p00000_0p60000_1066.json",2020-02-02 11:20:44.056130816,0 days 00:00:02.171837440
tfidf,,,0.6,,21835122,2048000.0,3,,,,49995000.0,,"fake_10000/tfidf_3_2,048,000p00000_0p60000_1067.json",2020-02-02 11:20:46.780232192,0 days 00:00:02.724101376
tfidf,,,0.6,,41032142,4096000.0,3,,,,49995000.0,,"fake_10000/tfidf_3_4,096,000p00000_0p60000_1068.json",2020-02-02 11:20:51.022696448,0 days 00:00:04.242464256
tfidf,,,0.3,,17646398,1024000.0,3,,,,49995000.0,,"fake_10000/tfidf_3_1,024,000p00000_0p30000_1069.json",2020-02-02 11:20:53.159390976,0 days 00:00:02.136694528
tfidf,,,0.3,,21835122,2048000.0,3,,,,49995000.0,,"fake_10000/tfidf_3_2,048,000p00000_0p30000_1070.json",2020-02-02 11:20:55.897105664,0 days 00:00:02.737714688
tfidf,,,0.3,,41032142,4096000.0,3,,,,49995000.0,,"fake_10000/tfidf_3_4,096,000p00000_0p30000_1071.json",2020-02-02 11:21:00.217342464,0 days 00:00:04.320236800
tfidf,,,1.0,,19555746,1024000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_1,024,000p00000_1p00000_1072.json",2020-02-02 11:21:03.002022912,0 days 00:00:02.784680448
tfidf,,,1.0,,23045032,2048000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_2,048,000p00000_1p00000_1073.json",2020-02-02 11:21:06.178364160,0 days 00:00:03.176341248
tfidf,,,1.0,,52411276,4096000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_4,096,000p00000_1p00000_1074.json",2020-02-02 11:21:12.059205120,0 days 00:00:05.880840960
tfidf,,,0.6,,19555746,1024000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_1,024,000p00000_0p60000_1075.json",2020-02-02 11:21:14.371660800,0 days 00:00:02.312455680
tfidf,,,0.6,,23045032,2048000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_2,048,000p00000_0p60000_1076.json",2020-02-02 11:21:17.441560064,0 days 00:00:03.069899264
tfidf,,,0.6,,52411276,4096000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_4,096,000p00000_0p60000_1077.json",2020-02-02 11:21:22.002959872,0 days 00:00:04.561399808
tfidf,,,0.3,,19555746,1024000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_1,024,000p00000_0p30000_1078.json",2020-02-02 11:21:24.297408000,0 days 00:00:02.294448128
tfidf,,,0.3,,23045032,2048000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_2,048,000p00000_0p30000_1079.json",2020-02-02 11:21:27.325944832,0 days 00:00:03.028536832
tfidf,,,0.3,,52411276,4096000.0,4,,,,49995000.0,,"fake_10000/tfidf_4_4,096,000p00000_0p30000_1080.json",2020-02-02 11:21:31.870762752,0 days 00:00:04.544817920
tfidf,,,1.0,,21516576,1024000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_1,024,000p00000_1p00000_1081.json",2020-02-02 11:21:34.556173824,0 days 00:00:02.685411072
tfidf,,,1.0,,24305902,2048000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_2,048,000p00000_1p00000_1082.json",2020-02-02 11:21:38.934404352,0 days 00:00:04.378230528
tfidf,,,1.0,,54021976,4096000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_4,096,000p00000_1p00000_1083.json",2020-02-02 11:21:44.733596416,0 days 00:00:05.799192064
tfidf,,,0.6,,21516576,1024000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_1,024,000p00000_0p60000_1084.json",2020-02-02 11:21:47.394704128,0 days 00:00:02.661107712
tfidf,,,0.6,,24305902,2048000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_2,048,000p00000_0p60000_1085.json",2020-02-02 11:21:50.862532864,0 days 00:00:03.467828736
tfidf,,,0.6,,54021976,4096000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_4,096,000p00000_0p60000_1086.json",2020-02-02 11:21:56.166325760,0 days 00:00:05.303792896
tfidf,,,0.3,,21516576,1024000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_1,024,000p00000_0p30000_1087.json",2020-02-02 11:21:58.872126720,0 days 00:00:02.705800960
tfidf,,,0.3,,24305902,2048000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_2,048,000p00000_0p30000_1088.json",2020-02-02 11:22:02.425633280,0 days 00:00:03.553506560
tfidf,,,0.3,,54021976,4096000.0,5,,,,49995000.0,,"fake_10000/tfidf_5_4,096,000p00000_0p30000_1089.json",2020-02-02 11:22:07.791841792,0 days 00:00:05.366208512
countvectoriser_with_idf,12473.0,164029.0,1.0,0.999,372454,,1,0.09489755941443603,0.5796232011054565,49801300.0,49995000.0,17198.0,fake_10000/cvidf_1_0p99900_1p00000_1090.json,2020-02-02 15:48:37.399752704,0 days 04:26:29.607910912
countvectoriser_with_idf,13163.0,169492.0,1.0,0.3996,382000,,1,0.08875268817204301,0.5563681709413232,49795837.0,49995000.0,16508.0,fake_10000/cvidf_1_0p39960_1p00000_1091.json,2020-02-02 15:48:49.467577344,0 days 00:00:12.067824640
countvectoriser_with_idf,13220.0,167370.0,1.0,0.15984000000000004,377642,,1,0.08949467144667911,0.5544471032321122,49797959.0,49995000.0,16451.0,fake_10000/cvidf_1_0p15984_1p00000_1092.json,2020-02-02 15:48:59.981856256,0 days 00:00:10.514278912
countvectoriser_with_idf,13071.0,160913.0,1.0,0.06393600000000002,365026,,1,0.09351427782753939,0.5594688416298743,49804416.0,49995000.0,16600.0,fake_10000/cvidf_1_0p06394_1p00000_1093.json,2020-02-02 15:49:09.618647808,0 days 00:00:09.636791552
countvectoriser_with_idf,13606.0,141428.0,1.0,0.025574400000000004,324984,,1,0.10200453353482376,0.5414377675171043,49823901.0,49995000.0,16065.0,fake_10000/cvidf_1_0p02557_1p00000_1094.json,2020-02-02 15:49:18.199279872,0 days 00:00:08.580632064
countvectoriser_with_idf,15164.0,99835.0,1.0,0.010229760000000003,238530,,1,0.12687376467089959,0.4889285834653365,49865494.0,49995000.0,14507.0,fake_10000/cvidf_1_0p01023_1p00000_1095.json,2020-02-02 15:49:25.835684352,0 days 00:00:07.636404480
countvectoriser_with_idf,21176.0,39272.0,1.0,0.004091904000000001,102900,,1,0.17784244352795864,0.2863064945569748,49926057.0,49995000.0,8495.0,fake_10000/cvidf_1_0p00409_1p00000_1096.json,2020-02-02 15:49:31.609053696,0 days 00:00:05.773369344
countvectoriser_with_idf,13626.0,1903.0,0.6,0.999,372454,,1,0.8939714731446401,0.540763708671767,49963426.0,49995000.0,16045.0,fake_10000/cvidf_1_0p99900_0p60000_1097.json,2020-02-02 15:49:40.414044416,0 days 00:00:08.804990720
countvectoriser_with_idf,14627.0,806.0,0.6,0.3996,382000,,1,0.9491482649842271,0.5070270634626403,49964523.0,49995000.0,15044.0,fake_10000/cvidf_1_0p39960_0p60000_1098.json,2020-02-02 15:49:48.848827648,0 days 00:00:08.434783232
countvectoriser_with_idf,15210.0,530.0,0.6,0.15984000000000004,377642,,1,0.9646454539390301,0.48737824812106095,49964799.0,49995000.0,14461.0,fake_10000/cvidf_1_0p15984_0p60000_1099.json,2020-02-02 15:49:56.751867392,0 days 00:00:07.903039744
countvectoriser_with_idf,15289.0,571.0,0.6,0.06393600000000002,365026,,1,0.9618136828730021,0.484715715681979,49964758.0,49995000.0,14382.0,fake_10000/cvidf_1_0p06394_0p60000_1100.json,2020-02-02 15:50:04.296790528,0 days 00:00:07.544923136
countvectoriser_with_idf,15523.0,2412.0,0.6,0.025574400000000004,324984,,1,0.8543478260869565,0.4768292271915338,49962917.0,49995000.0,14148.0,fake_10000/cvidf_1_0p02557_0p60000_1101.json,2020-02-02 15:50:11.270792704,0 days 00:00:06.974002176
countvectoriser_with_idf,17547.0,15589.0,0.6,0.010229760000000003,238530,,1,0.43748421318514774,0.4086144720434094,49949740.0,49995000.0,12124.0,fake_10000/cvidf_1_0p01023_0p60000_1102.json,2020-02-02 15:50:17.634855936,0 days 00:00:06.364063232
countvectoriser_with_idf,22250.0,23009.0,0.6,0.004091904000000001,102900,,1,0.24387117975681893,0.2501095345623673,49942320.0,49995000.0,7421.0,fake_10000/cvidf_1_0p00409_0p60000_1103.json,2020-02-02 15:50:23.032455424,0 days 00:00:05.397599488
countvectoriser_with_idf,21288.0,2.0,0.3,0.999,372454,,1,0.9997614788312462,0.2825317650230865,49965327.0,49995000.0,8383.0,fake_10000/cvidf_1_0p99900_0p30000_1104.json,2020-02-02 15:50:32.074679296,0 days 00:00:09.042223872
countvectoriser_with_idf,22103.0,2.0,0.3,0.3996,382000,,1,0.9997357992073976,0.2550638670755957,49965327.0,49995000.0,7568.0,fake_10000/cvidf_1_0p39960_0p30000_1105.json,2020-02-02 15:50:40.746663936,0 days 00:00:08.671984640
countvectoriser_with_idf,22393.0,0.0,0.3,0.15984000000000004,377642,,1,1.0,0.24529001381820634,49965329.0,49995000.0,7278.0,fake_10000/cvidf_1_0p15984_0p30000_1106.json,2020-02-02 15:50:48.871147264,0 days 00:00:08.124483328
